period	cc	year	GG_7_GDP	centralization	warfare	area	population	depend15	depend64	urban	pop_growth	trade	gini_gross	debt	fdi_liab	inflation	democracy	pol_comp	presidential	plurality	pol_rights	gdp_pc	lcentralization	lwarfare	larea	lpopulation	ldepend15	ldepend64	lurban	lpop_growth	ltrade	lgini_gross	ldebt	lfdi_liab	linflation	ldemocracy	lpol_comp	lpresidential	lplurality	lpol_rights	lgdp_pc	per01	per02	per03	per04	per05	per06	per07	per08	per09	per10	per11	per12	per13	cc3	cc6	cc10	cc13	cc14	cc18	cc21	cc24	cc26	cc27	cc32	cc34	cc42	cc44	cc45	cc51	cc56	cc59	cc63	cc68	cc71	cc73	cc74	cc75	cc79	cc82	cc83	cc84	cc91	cc93	cc94	cc96	cc101	cc102	cc108	cc112	cc113	cc114	cc116	cc118	cc119	cc120	cc121	cc122	cc123	cc125	cc136	cc143	cc144	cc145	cc147	cc152	cc154	cc158	cc161	cc164	cc166	cc167	cc171	cc172	cc174	cc178	cc180	cc183	cc185	cc186	cc187	cc188	cc191	cc198	cc213	cc217	cc219	cc220	cc225	cc227	cc228	cc232	cc233	cc234	cc240	cc246	cc247	cc248	cc252	cc256	cc257	cc258	cc262	cc274	cc276
8	219	1994	15.268018	100	0	6.5072775	15.038998	30.786695	8.5660725	100	3.0321598	327.1763	44.761692	69.638397	11.031213	3.4550767	-2	2	0	1	5	9.9762154	100	0	6.5072775	14.946566	29.551895	7.8513217	100	3.3358052	327.58524	44.962799	76.023903	10.54709	3.3600607	-2	2	0	1	4	9.5830717	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	219	1997	18.42198	100	0	6.5072775	15.1236	31.088457	9.4291763	100	3.6828558	328.36572	47.161861	73.683731	11.450624	.38316667	-2	2	0	1	4.6666665	10.140139	100	0	6.5072775	15.038998	30.786695	8.5660725	100	3.0321598	327.1763	44.761692	69.638397	11.031213	3.4550767	-2	2	0	1	5	9.9762154	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	219	2000	19.47187	100	0	6.5072775	15.176268	30.126665	10.350666	100	1.6880342	358.32996	48.141731	88.298103	11.757147	-.80081999	-2	2	0	1	5	10.030293	100	0	6.5072775	15.1236	31.088457	9.4291763	100	3.6828558	328.36572	47.161861	73.683731	11.450624	.38316667	-2	2	0	1	4.6666665	10.140139	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	219	2003	17.445171	100	0	6.5274296	15.226299	28.545343	11.335716	100	.83236545	386.6312	48.599632	98.610802	12.115512	.43116999	-2	2	0	1	5	10.097106	100	0	6.5072775	15.176268	30.126665	10.350666	100	1.6880342	358.32996	48.141731	88.298103	11.757147	-.80081999	-2	2	0	1	5	10.030293	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	219	2006	14.468959	100	0	6.5405416	15.304269	26.482796	11.833755	100	3.0839961	424.01099	49.9338	90.931435	12.649755	3.2690468	-2	2	0	1	5	10.419661	100	0	6.5274296	15.226299	28.545343	11.335716	100	.83236545	386.6312	48.599632	98.610802	12.115512	.43116999	-2	2	0	1	5	10.097106	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	219	2009	16.56105	100	0	6.5510802	15.411208	24.37348	12.021132	100	3.5048308	401.69073	50.309368	101.25477	13.166206	.66114068	-2	2	0	1	5	10.610878	100	0	6.5405416	15.304269	26.482796	11.833755	100	3.0839961	424.01099	49.9338	90.931435	12.649755	3.2690468	-2	2	0	1	5	10.419661	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	220	2000	43.217453	94.433861	0	10.781037	15.501909	29.263193	16.108578	56.208599	0	141.26723	34.93111	27.729067	8.3777933	7.2651567	9	9	0	0	1	8.2486887	92.222969	0	10.781037	15.501909	32.667713	16.05998	56.415401	0	122.9897	32.307571	20.7572	7.7446103	5.1421366	7.6666665	7.6666665	0	0	2	8.2976913	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	220	2003	41.330368	93.524582	0	10.781107	15.501909	25.946396	16.08704	55.831001	0	151.66237	37.110958	41.839268	9.58529	5.0108867	9	9	0	0	1	8.70084	94.433861	0	10.781037	15.501909	29.263193	16.108578	56.208599	0	141.26723	34.93111	27.729067	8.3777933	7.2651567	9	9	0	0	1	8.2486887	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	220	2006	37.462196	88.71328	0	10.781037	15.501909	23.127645	16.126408	55.417198	0	168.3329	34.941235	31.408434	10.385292	2.1455467	9.666667	9.666667	0	0	1	9.2863836	93.524582	0	10.781107	15.501909	25.946396	16.08704	55.831001	0	151.66237	37.110958	41.839268	9.58529	5.0108867	9	9	0	0	1	8.70084	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	220	2009	39.470379	88.518143	0	10.780906	15.514142	21.189848	16.41452	54.979801	0	158.5703	37.667732	34.998299	10.845936	.72361702	10	10	0	0	1	9.705637	88.71328	0	10.781037	15.501909	23.127645	16.126408	55.417198	0	168.3329	34.941235	31.408434	10.385292	2.1455467	9.666667	9.666667	0	0	1	9.2863836	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	225	1976	23.548367	91.208427	0	13.997832	17.086187	76.109764	5.8154092	48.172199	2.7222223	56.671566	66.561981	40.175968	9.1442413	10.752	4	2	0	0	4.3333335	7.2537069	100	0	13.997832	17.007172	76.675278	6.0204968	47.988998	1.4492754	50.937935	66.469582	37.671532	9.0038652	15.082033	4	2	0	0	4.3333335	7.0328226	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	225	1979	27.395462	74.727058	0	13.997832	17.159412	75.419701	5.6467657	48.361801	2.5166192	60.571751	66.273804	39.982868	9.4927759	17.2416	4	2	0	0	5	7.6382504	91.208427	0	13.997832	17.086187	76.109764	5.8154092	48.172199	2.7222223	56.671566	66.561981	40.175968	9.1442413	10.752	4	2	0	0	4.3333335	7.2537069	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	225	1982	30.650648	75.994186	1	13.997832	17.238567	73.899643	5.5545173	48.803799	2.3399014	52.591385	65.985626	29.153334	9.5873528	13.477487	4	2	0	0	5	7.8815227	74.727058	0	13.997832	17.159412	75.419701	5.6467657	48.361801	2.5166192	60.571751	66.273804	39.982868	9.4927759	17.2416	4	2	0	0	5	7.6382504	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	225	1985	32.964771	80.096382	3	13.997832	17.311712	71.775215	5.5194211	49.486534	2.1863799	51.817894	65.697449	27.345833	9.1972742	15.127334	4	2	0	0	5	7.5937481	75.994186	1	13.997832	17.238567	73.899643	5.5545173	48.803799	2.3399014	52.591385	65.985626	29.153334	9.5873528	13.477487	4	2	0	0	5	7.8815227	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	225	1988	33.335888	82.960434	3	13.997832	17.370586	69.457047	5.511579	50.971001	2.0517676	50.133545	65.409271	32.477066	9.0537462	15.6465	4	2	0	0	5.3333335	7.8598242	80.096382	3	13.997832	17.311712	71.775215	5.5194211	49.486534	2.1863799	51.817894	65.697449	27.345833	9.1972742	15.127334	4	2	0	0	5	7.5937481	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	225	1991	37.122082	80.144951	3	13.997832	17.452866	65.76239	5.5250812	52.526798	2.8586991	40.290718	64.818214	33.765999	9.2111988	15.273233	5.3333335	3	0	0	5	8.0712147	82.960434	3	13.997832	17.370586	69.457047	5.511579	50.971001	2.0517676	50.133545	65.409271	32.477066	9.0537462	15.6465	4	2	0	0	5.3333335	7.8598242	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	225	1994	44.607407	70.367302	3	13.997832	17.520851	60.971218	5.5710797	53.996201	1.7780939	42.374031	63.351238	44.413734	9.4456148	10.977304	8.666667	9	0	0	2.6666667	8.1394072	80.144951	3	13.997832	17.452866	65.76239	5.5250812	52.526798	2.8586991	40.290718	64.818214	33.765999	9.2111988	15.273233	5.3333335	3	0	0	5	8.0712147	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	225	1997	36.579166	81.783371	1	13.997832	17.57653	56.979618	5.6863527	55.448002	2.5010424	48.707226	64.448654	45.297565	9.6252966	7.9688501	9	9	0	0	1	8.1069098	70.367302	3	13.997832	17.520851	60.971218	5.5710797	53.996201	1.7780939	42.374031	63.351238	44.413734	9.4456148	10.977304	8.666667	9	0	0	2.6666667	8.1394072	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	225	2000	34.533581	82.876617	0	13.997832	17.614681	53.779701	5.8829055	56.888332	2.3264203	52.355858	68.383804	44.245434	10.620578	7.8498998	9	9	0	0	1	7.9584155	81.783371	1	13.997832	17.57653	56.979618	5.6863527	55.448002	2.5010424	48.707226	64.448654	45.297565	9.6252966	7.9688501	9	9	0	0	1	8.1069098	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	225	2003	35.433792	82.164063	0	13.997832	17.658489	51.014584	6.1605706	58.310001	1.4653784	56.192215	69.538315	36.580635	10.719217	7.5572066	9	9	0	0	1	8.1407537	82.876617	0	13.997832	17.614681	53.779701	5.8829055	56.888332	2.3264203	52.355858	68.383804	44.245434	10.620578	7.8498998	9	9	0	0	1	7.9584155	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	225	2006	36.630863	83.573654	0	13.997832	17.693584	48.670193	6.5136576	59.714001	1.4036644	61.126534	69.953712	31.841299	11.423815	6.6837435	9	9	0	0	1.6666666	8.6068192	82.164063	0	13.997832	17.658489	51.014584	6.1605706	58.310001	1.4653784	56.192215	69.538315	36.580635	10.719217	7.5572066	9	9	0	0	1	8.1407537	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	227	1982	30.569042	85.565445	0	13.121263	17.453096	39.408291	18.03352	73.358597	.9009009	37.182922	34.497993	25.878666	9.2889357	12.6059	9.666667	9.666667	0	1	1.6666666	8.485342	91.855553	0	13.121389	17.426428	42.0135	17.560757	72.145203	.92592591	29.024733	35.648167	15.6438	9.2418633	16.972467	9	9	0	1	2	8.5615988	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	227	1985	36.327061	81.920341	0	13.121243	17.461756	36.01815	18.594427	74.193932	.87719297	39.293388	33.919025	40.7565	9.6903667	10.112993	10	10	0	1	1	8.5191898	85.565445	0	13.121263	17.453096	39.408291	18.03352	73.358597	.9009009	37.182922	34.497993	25.878666	9.2889357	12.6059	9.666667	9.666667	0	1	1.6666666	8.485342	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	227	1988	38.315704	78.956375	0	13.121243	17.479073	32.371067	19.7029	74.895798	0	36.761635	34.513149	41.210068	10.547291	6.2588401	10	10	0	1	1	9.1286669	81.920341	0	13.121243	17.461756	36.01815	18.594427	74.193932	.87719297	39.293388	33.919025	40.7565	9.6903667	10.112993	10	10	0	1	1	8.5191898	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	227	1991	47.435135	69.367744	0	13.121243	17.479073	28.698309	20.992458	75.452003	0	35.606129	39.47113	43.613167	11.248439	6.9907198	10	10	0	1	1	9.5785522	78.956375	0	13.121243	17.479073	32.371067	19.7029	74.895798	0	36.761635	34.513149	41.210068	10.547291	6.2588401	10	10	0	1	1	9.1286669	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	227	1994	49.391342	75.17424	0	13.121243	17.479073	25.382441	22.216024	75.754997	0	41.109982	45.121632	59.3288	11.456504	4.4500699	10	10	0	1	1	9.526144	69.367744	0	13.121243	17.479073	28.698309	20.992458	75.452003	0	35.606129	39.47113	43.613167	11.248439	6.9907198	10	10	0	1	1	9.5785522	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	227	1997	41.889668	83.032867	0	13.121243	17.504391	23.020123	23.603001	76.018402	.85470086	50.670395	43.27013	65.896935	11.593788	2.7802835	10	10	0	1	1	9.6225157	75.17424	0	13.121243	17.479073	25.382441	22.216024	75.754997	0	41.109982	45.121632	59.3288	11.456504	4.4500699	10	10	0	1	1	9.526144	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	227	2000	39.079144	80.79554	0	13.120335	17.512621	21.645802	24.633739	76.264198	.83333331	58.672699	39.29731	59.036366	11.928043	3.4201233	10	10	0	1	1	9.611062	83.032867	0	13.121243	17.504391	23.020123	23.603001	76.018402	.85470086	50.670395	43.27013	65.896935	11.593788	2.7802835	10	10	0	1	1	9.6225157	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	227	2003	38.602196	68.791206	0	13.120648	17.552992	21.090416	24.581718	76.525398	1.6066589	55.883263	36.97617	49.167301	12.703549	4.1861134	10	10	0	1	1	9.9247541	80.79554	0	13.120335	17.512621	21.645802	24.633739	76.264198	.83333331	58.672699	39.29731	59.036366	11.928043	3.4201233	10	10	0	1	1	9.611062	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	227	2006	38.671124	66.080688	0	13.120481	17.599527	21.19199	24.387482	76.817596	1.5327696	58.691238	37.189056	39.570934	13.060975	3.9173667	10	10	0	1	1	10.264824	68.791206	0	13.120648	17.552992	21.090416	24.581718	76.525398	1.6066589	55.883263	36.97617	49.167301	12.703549	4.1861134	10	10	0	1	1	9.9247541	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	227	2009	43.959911	67.792442	0	13.119961	17.636826	21.733118	24.708809	77.167397	1.4653784	55.021019	38.72916	51.074635	13.331295	.84355664	10	10	0	1	1	10.385272	66.080688	0	13.120481	17.599527	21.19199	24.387482	76.817596	1.5327696	58.691238	37.189056	39.570934	13.060975	3.9173667	10	10	0	1	1	10.264824	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	228	1982	26.798052	100	1.6666666	11.046276	16.566586	58.124493	7.7018814	18.461	0	71.397827	51.941349	76.777336	5.4503303	16.631033	5.3333335	6.3333335	.33333334	0	2.3333333	5.7466154	100	0	11.046276	16.523561	60.22905	7.2881746	18.9198	2.3809524	75.708778	52.084904	69.837898	4.5327458	15.4309	6	7	0	.33333334	2	5.4729376	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	228	1985	27.373505	100	5	11.046276	16.588099	55.865589	8.1716223	17.984667	2.2222223	62.903217	43.836048	76.737968	5.8017244	8.933898	5	6	1	0	3	5.9331093	100	1.6666666	11.046276	16.566586	58.124493	7.7018814	18.461	0	71.397827	51.941349	76.777336	5.4503303	16.631033	5.3333335	6.3333335	.33333334	0	2.3333333	5.7466154	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	228	1988	25.852764	100	9	11.046276	16.648724	53.152321	8.6395788	17.513	2.0833333	62.26096	40.185482	98.964897	6.0868673	9.59723	5	6	1	0	3.3333333	6.019412	100	5	11.046276	16.588099	55.865589	8.1716223	17.984667	2.2222223	62.903217	43.836048	76.737968	5.8017244	8.933898	5	6	1	0	3	5.9331093	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	228	1991	27.096516	100	6.3333335	11.046276	16.686829	50.043816	9.1081495	17.047199	0	67.885147	43.991573	93.604103	6.4168153	13.363667	5	6	1	0	4	6.2518554	100	9	11.046276	16.648724	53.152321	8.6395788	17.513	2.0833333	62.26096	40.185482	98.964897	6.0868673	9.59723	5	6	1	0	3.3333333	6.019412	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
